P,I,D
1.953061224489796,31.244897959183675,17.435897435897434
1.953061224489796,31.244897959183675,17.692307692307693
1.953061224489796,31.244897959183675,17.94871794871795
1.953061224489796,31.244897959183675,18.205128205128204
1.953061224489796,31.244897959183675,18.46153846153846
1.953061224489796,31.244897959183675,18.717948717948715
1.953061224489796,31.244897959183675,18.974358974358974
1.953061224489796,31.244897959183675,19.23076923076923
1.953061224489796,31.244897959183675,19.487179487179485
1.953061224489796,31.244897959183675,19.743589743589745
1.953061224489796,31.244897959183675,20.0
1.953061224489796,31.714285714285715,10.0
1.953061224489796,31.714285714285715,10.256410256410255
1.953061224489796,31.714285714285715,10.512820512820513
1.953061224489796,31.714285714285715,10.76923076923077
1.953061224489796,31.714285714285715,11.025641025641026
1.953061224489796,31.714285714285715,11.282051282051281
1.953061224489796,31.714285714285715,11.538461538461538
1.953061224489796,31.714285714285715,11.794871794871796
1.953061224489796,31.714285714285715,12.051282051282051
1.953061224489796,31.714285714285715,12.307692307692307
1.953061224489796,31.714285714285715,12.564102564102564
1.953061224489796,31.714285714285715,12.820512820512821
1.953061224489796,31.714285714285715,13.076923076923077
1.953061224489796,31.714285714285715,13.333333333333332
1.953061224489796,31.714285714285715,13.58974358974359
1.953061224489796,31.714285714285715,13.846153846153847
1.953061224489796,31.714285714285715,14.102564102564102
1.953061224489796,31.714285714285715,14.358974358974358
1.953061224489796,31.714285714285715,14.615384615384615
1.953061224489796,31.714285714285715,14.871794871794872
1.953061224489796,31.714285714285715,15.128205128205128
1.953061224489796,31.714285714285715,15.384615384615383
1.953061224489796,31.714285714285715,15.64102564102564
1.953061224489796,31.714285714285715,15.897435897435898
1.953061224489796,31.714285714285715,16.153846153846153
1.953061224489796,31.714285714285715,16.41025641025641
1.953061224489796,31.714285714285715,16.666666666666664
1.953061224489796,31.714285714285715,16.923076923076923
1.953061224489796,31.714285714285715,17.17948717948718
1.953061224489796,31.714285714285715,17.435897435897434
1.953061224489796,31.714285714285715,17.692307692307693
1.953061224489796,31.714285714285715,17.94871794871795
1.953061224489796,31.714285714285715,18.205128205128204
1.953061224489796,31.714285714285715,18.46153846153846
1.953061224489796,31.714285714285715,18.717948717948715
1.953061224489796,31.714285714285715,18.974358974358974
1.953061224489796,31.714285714285715,19.23076923076923
1.953061224489796,31.714285714285715,19.487179487179485
1.953061224489796,31.714285714285715,19.743589743589745
1.953061224489796,31.714285714285715,20.0
1.953061224489796,32.183673469387756,10.0
1.953061224489796,32.183673469387756,10.256410256410255
1.953061224489796,32.183673469387756,10.512820512820513
1.953061224489796,32.183673469387756,10.76923076923077
1.953061224489796,32.183673469387756,11.025641025641026
1.953061224489796,32.183673469387756,11.282051282051281
1.953061224489796,32.183673469387756,11.538461538461538
1.953061224489796,32.183673469387756,11.794871794871796
1.953061224489796,32.183673469387756,12.051282051282051
1.953061224489796,32.183673469387756,12.307692307692307
1.953061224489796,32.183673469387756,12.564102564102564
1.953061224489796,32.183673469387756,12.820512820512821
1.953061224489796,32.183673469387756,13.076923076923077
1.953061224489796,32.183673469387756,13.333333333333332
1.953061224489796,32.183673469387756,13.58974358974359
1.953061224489796,32.183673469387756,13.846153846153847
1.953061224489796,32.183673469387756,14.102564102564102
1.953061224489796,32.183673469387756,14.358974358974358
1.953061224489796,32.183673469387756,14.615384615384615
1.953061224489796,32.183673469387756,14.871794871794872
1.953061224489796,32.183673469387756,15.128205128205128
1.953061224489796,32.183673469387756,15.384615384615383
1.953061224489796,32.183673469387756,15.64102564102564
1.953061224489796,32.183673469387756,15.897435897435898
1.953061224489796,32.183673469387756,16.153846153846153
1.953061224489796,32.183673469387756,16.41025641025641
1.953061224489796,32.183673469387756,16.666666666666664
1.953061224489796,32.183673469387756,16.923076923076923
1.953061224489796,32.183673469387756,17.17948717948718
1.953061224489796,32.183673469387756,17.435897435897434
1.953061224489796,32.183673469387756,17.692307692307693
1.953061224489796,32.183673469387756,17.94871794871795
1.953061224489796,32.183673469387756,18.205128205128204
1.953061224489796,32.183673469387756,18.46153846153846
1.953061224489796,32.183673469387756,18.717948717948715
1.953061224489796,32.183673469387756,18.974358974358974
1.953061224489796,32.183673469387756,19.23076923076923
1.953061224489796,32.183673469387756,19.487179487179485
1.953061224489796,32.183673469387756,19.743589743589745
1.953061224489796,32.183673469387756,20.0
1.953061224489796,32.6530612244898,10.0
1.953061224489796,32.6530612244898,10.256410256410255
1.953061224489796,32.6530612244898,10.512820512820513
1.953061224489796,32.6530612244898,10.76923076923077
1.953061224489796,32.6530612244898,11.025641025641026
1.953061224489796,32.6530612244898,11.282051282051281
1.953061224489796,32.6530612244898,11.538461538461538
1.953061224489796,32.6530612244898,11.794871794871796
1.953061224489796,32.6530612244898,12.051282051282051
1.953061224489796,32.6530612244898,12.307692307692307
1.953061224489796,32.6530612244898,12.564102564102564
1.953061224489796,32.6530612244898,12.820512820512821
1.953061224489796,32.6530612244898,13.076923076923077
1.953061224489796,32.6530612244898,13.333333333333332
1.953061224489796,32.6530612244898,13.58974358974359
1.953061224489796,32.6530612244898,13.846153846153847
1.953061224489796,32.6530612244898,14.102564102564102
1.953061224489796,32.6530612244898,14.358974358974358
1.953061224489796,32.6530612244898,14.615384615384615
1.953061224489796,32.6530612244898,14.871794871794872
1.953061224489796,32.6530612244898,15.128205128205128
1.953061224489796,32.6530612244898,15.384615384615383
1.953061224489796,32.6530612244898,15.64102564102564
1.953061224489796,32.6530612244898,15.897435897435898
1.953061224489796,32.6530612244898,16.153846153846153
1.953061224489796,32.6530612244898,16.41025641025641
1.953061224489796,32.6530612244898,16.666666666666664
1.953061224489796,32.6530612244898,16.923076923076923
1.953061224489796,32.6530612244898,17.17948717948718
1.953061224489796,32.6530612244898,17.435897435897434
1.953061224489796,32.6530612244898,17.692307692307693
1.953061224489796,32.6530612244898,17.94871794871795
1.953061224489796,32.6530612244898,18.205128205128204
1.953061224489796,32.6530612244898,18.46153846153846
1.953061224489796,32.6530612244898,18.717948717948715
1.953061224489796,32.6530612244898,18.974358974358974
1.953061224489796,32.6530612244898,19.23076923076923
1.953061224489796,32.6530612244898,19.487179487179485
1.953061224489796,32.6530612244898,19.743589743589745
1.953061224489796,32.6530612244898,20.0
1.953061224489796,33.12244897959184,10.0
1.953061224489796,33.12244897959184,10.256410256410255
1.953061224489796,33.12244897959184,10.512820512820513
1.953061224489796,33.12244897959184,10.76923076923077
1.953061224489796,33.12244897959184,11.025641025641026
1.953061224489796,33.12244897959184,11.282051282051281
1.953061224489796,33.12244897959184,11.538461538461538
1.953061224489796,33.12244897959184,11.794871794871796
1.953061224489796,33.12244897959184,12.051282051282051
1.953061224489796,33.12244897959184,12.307692307692307
1.953061224489796,33.12244897959184,12.564102564102564
1.953061224489796,33.12244897959184,12.820512820512821
1.953061224489796,33.12244897959184,13.076923076923077
1.953061224489796,33.12244897959184,13.333333333333332
1.953061224489796,33.12244897959184,13.58974358974359
1.953061224489796,33.12244897959184,13.846153846153847
1.953061224489796,33.12244897959184,14.102564102564102
1.953061224489796,33.12244897959184,14.358974358974358
1.953061224489796,33.12244897959184,14.615384615384615
1.953061224489796,33.12244897959184,14.871794871794872
1.953061224489796,33.12244897959184,15.128205128205128
1.953061224489796,33.12244897959184,15.384615384615383
1.953061224489796,33.12244897959184,15.64102564102564
1.953061224489796,33.12244897959184,15.897435897435898
1.953061224489796,33.12244897959184,16.153846153846153
1.953061224489796,33.12244897959184,16.41025641025641
1.953061224489796,33.12244897959184,16.666666666666664
1.953061224489796,33.12244897959184,16.923076923076923
1.953061224489796,33.12244897959184,17.17948717948718
1.953061224489796,33.12244897959184,17.435897435897434
1.953061224489796,33.12244897959184,17.692307692307693
1.953061224489796,33.12244897959184,17.94871794871795
1.953061224489796,33.12244897959184,18.205128205128204
1.953061224489796,33.12244897959184,18.46153846153846
1.953061224489796,33.12244897959184,18.717948717948715
1.953061224489796,33.12244897959184,18.974358974358974
1.953061224489796,33.12244897959184,19.23076923076923
1.953061224489796,33.12244897959184,19.487179487179485
1.953061224489796,33.12244897959184,19.743589743589745
1.953061224489796,33.12244897959184,20.0
1.953061224489796,33.59183673469388,10.0
1.953061224489796,33.59183673469388,10.256410256410255
1.953061224489796,33.59183673469388,10.512820512820513
1.953061224489796,33.59183673469388,10.76923076923077
1.953061224489796,33.59183673469388,11.025641025641026
1.953061224489796,33.59183673469388,11.282051282051281
1.953061224489796,33.59183673469388,11.538461538461538
1.953061224489796,33.59183673469388,11.794871794871796
1.953061224489796,33.59183673469388,12.051282051282051
1.953061224489796,33.59183673469388,12.307692307692307
1.953061224489796,33.59183673469388,12.564102564102564
1.953061224489796,33.59183673469388,12.820512820512821
1.953061224489796,33.59183673469388,13.076923076923077
1.953061224489796,33.59183673469388,13.333333333333332
1.953061224489796,33.59183673469388,13.58974358974359
1.953061224489796,33.59183673469388,13.846153846153847
1.953061224489796,33.59183673469388,14.102564102564102
1.953061224489796,33.59183673469388,14.358974358974358
1.953061224489796,33.59183673469388,14.615384615384615
1.953061224489796,33.59183673469388,14.871794871794872
1.953061224489796,33.59183673469388,15.128205128205128
1.953061224489796,33.59183673469388,15.384615384615383
1.953061224489796,33.59183673469388,15.64102564102564
1.953061224489796,33.59183673469388,15.897435897435898
1.953061224489796,33.59183673469388,16.153846153846153
1.953061224489796,33.59183673469388,16.41025641025641
1.953061224489796,33.59183673469388,16.666666666666664
1.953061224489796,33.59183673469388,16.923076923076923
1.953061224489796,33.59183673469388,17.17948717948718
1.953061224489796,33.59183673469388,17.435897435897434
1.953061224489796,33.59183673469388,17.692307692307693
1.953061224489796,33.59183673469388,17.94871794871795
1.953061224489796,33.59183673469388,18.205128205128204
1.953061224489796,33.59183673469388,18.46153846153846
1.953061224489796,33.59183673469388,18.717948717948715
1.953061224489796,33.59183673469388,18.974358974358974
1.953061224489796,33.59183673469388,19.23076923076923
1.953061224489796,33.59183673469388,19.487179487179485
1.953061224489796,33.59183673469388,19.743589743589745
1.953061224489796,33.59183673469388,20.0
1.953061224489796,34.06122448979592,10.0
1.953061224489796,34.06122448979592,10.256410256410255
1.953061224489796,34.06122448979592,10.512820512820513
1.953061224489796,34.06122448979592,10.76923076923077
1.953061224489796,34.06122448979592,11.025641025641026
1.953061224489796,34.06122448979592,11.282051282051281
1.953061224489796,34.06122448979592,11.538461538461538
1.953061224489796,34.06122448979592,11.794871794871796
1.953061224489796,34.06122448979592,12.051282051282051
1.953061224489796,34.06122448979592,12.307692307692307
1.953061224489796,34.06122448979592,12.564102564102564
1.953061224489796,34.06122448979592,12.820512820512821
1.953061224489796,34.06122448979592,13.076923076923077
1.953061224489796,34.06122448979592,13.333333333333332
1.953061224489796,34.06122448979592,13.58974358974359
1.953061224489796,34.06122448979592,13.846153846153847
1.953061224489796,34.06122448979592,14.102564102564102
1.953061224489796,34.06122448979592,14.358974358974358
1.953061224489796,34.06122448979592,14.615384615384615
1.953061224489796,34.06122448979592,14.871794871794872
1.953061224489796,34.06122448979592,15.128205128205128
1.953061224489796,34.06122448979592,15.384615384615383
1.953061224489796,34.06122448979592,15.64102564102564
1.953061224489796,34.06122448979592,15.897435897435898
1.953061224489796,34.06122448979592,16.153846153846153
1.953061224489796,34.06122448979592,16.41025641025641
1.953061224489796,34.06122448979592,16.666666666666664
1.953061224489796,34.06122448979592,16.923076923076923
1.953061224489796,34.06122448979592,17.17948717948718
1.953061224489796,34.06122448979592,17.435897435897434
1.953061224489796,34.06122448979592,17.692307692307693
1.953061224489796,34.06122448979592,17.94871794871795
1.953061224489796,34.06122448979592,18.205128205128204
1.953061224489796,34.06122448979592,18.46153846153846
1.953061224489796,34.06122448979592,18.717948717948715
1.953061224489796,34.06122448979592,18.974358974358974
1.953061224489796,34.06122448979592,19.23076923076923
1.953061224489796,34.06122448979592,19.487179487179485
1.953061224489796,34.06122448979592,19.743589743589745
1.953061224489796,34.06122448979592,20.0
1.953061224489796,34.53061224489796,10.0
1.953061224489796,34.53061224489796,10.256410256410255
1.953061224489796,34.53061224489796,10.512820512820513
1.953061224489796,34.53061224489796,10.76923076923077
1.953061224489796,34.53061224489796,11.025641025641026
1.953061224489796,34.53061224489796,11.282051282051281
1.953061224489796,34.53061224489796,11.538461538461538
1.953061224489796,34.53061224489796,11.794871794871796
1.953061224489796,34.53061224489796,12.051282051282051
1.953061224489796,34.53061224489796,12.307692307692307
1.953061224489796,34.53061224489796,12.564102564102564
1.953061224489796,34.53061224489796,12.820512820512821
1.953061224489796,34.53061224489796,13.076923076923077
1.953061224489796,34.53061224489796,13.333333333333332
1.953061224489796,34.53061224489796,13.58974358974359
1.953061224489796,34.53061224489796,13.846153846153847
1.953061224489796,34.53061224489796,14.102564102564102
1.953061224489796,34.53061224489796,14.358974358974358
1.953061224489796,34.53061224489796,14.615384615384615
1.953061224489796,34.53061224489796,14.871794871794872
1.953061224489796,34.53061224489796,15.128205128205128
1.953061224489796,34.53061224489796,15.384615384615383
1.953061224489796,34.53061224489796,15.64102564102564
1.953061224489796,34.53061224489796,15.897435897435898
1.953061224489796,34.53061224489796,16.153846153846153
1.953061224489796,34.53061224489796,16.41025641025641
1.953061224489796,34.53061224489796,16.666666666666664
1.953061224489796,34.53061224489796,16.923076923076923
1.953061224489796,34.53061224489796,17.17948717948718
1.953061224489796,34.53061224489796,17.435897435897434
1.953061224489796,34.53061224489796,17.692307692307693
1.953061224489796,34.53061224489796,17.94871794871795
1.953061224489796,34.53061224489796,18.205128205128204
1.953061224489796,34.53061224489796,18.46153846153846
1.953061224489796,34.53061224489796,18.717948717948715
1.953061224489796,34.53061224489796,18.974358974358974
1.953061224489796,34.53061224489796,19.23076923076923
1.953061224489796,34.53061224489796,19.487179487179485
1.953061224489796,34.53061224489796,19.743589743589745
1.953061224489796,34.53061224489796,20.0
1.953061224489796,35.0,10.0
1.953061224489796,35.0,10.256410256410255
1.953061224489796,35.0,10.512820512820513
1.953061224489796,35.0,10.76923076923077
1.953061224489796,35.0,11.025641025641026
1.953061224489796,35.0,11.282051282051281
1.953061224489796,35.0,11.538461538461538
1.953061224489796,35.0,11.794871794871796
1.953061224489796,35.0,12.051282051282051
1.953061224489796,35.0,12.307692307692307
1.953061224489796,35.0,12.564102564102564
1.953061224489796,35.0,12.820512820512821
1.953061224489796,35.0,13.076923076923077
1.953061224489796,35.0,13.333333333333332
1.953061224489796,35.0,13.58974358974359
1.953061224489796,35.0,13.846153846153847
1.953061224489796,35.0,14.102564102564102
1.953061224489796,35.0,14.358974358974358
1.953061224489796,35.0,14.615384615384615
1.953061224489796,35.0,14.871794871794872
1.953061224489796,35.0,15.128205128205128
1.953061224489796,35.0,15.384615384615383
1.953061224489796,35.0,15.64102564102564
1.953061224489796,35.0,15.897435897435898
1.953061224489796,35.0,16.153846153846153
1.953061224489796,35.0,16.41025641025641
1.953061224489796,35.0,16.666666666666664
1.953061224489796,35.0,16.923076923076923
1.953061224489796,35.0,17.17948717948718
1.953061224489796,35.0,17.435897435897434
1.953061224489796,35.0,17.692307692307693
1.953061224489796,35.0,17.94871794871795
1.953061224489796,35.0,18.205128205128204
1.953061224489796,35.0,18.46153846153846
1.953061224489796,35.0,18.717948717948715
1.953061224489796,35.0,18.974358974358974
1.953061224489796,35.0,19.23076923076923
1.953061224489796,35.0,19.487179487179485
1.953061224489796,35.0,19.743589743589745
1.953061224489796,35.0,20.0
2.0081632653061225,12.0,10.0
2.0081632653061225,12.0,10.256410256410255
2.0081632653061225,12.0,10.512820512820513
2.0081632653061225,12.0,10.76923076923077
2.0081632653061225,12.0,11.025641025641026
2.0081632653061225,12.0,11.282051282051281
2.0081632653061225,12.0,11.538461538461538
2.0081632653061225,12.0,11.794871794871796
2.0081632653061225,12.0,12.051282051282051
2.0081632653061225,12.0,12.307692307692307
2.0081632653061225,12.0,12.564102564102564
2.0081632653061225,12.0,12.820512820512821
2.0081632653061225,12.0,13.076923076923077
2.0081632653061225,12.0,13.333333333333332
2.0081632653061225,12.0,13.58974358974359
2.0081632653061225,12.0,13.846153846153847
2.0081632653061225,12.0,14.102564102564102
2.0081632653061225,12.0,14.358974358974358
2.0081632653061225,12.0,14.615384615384615
2.0081632653061225,12.0,14.871794871794872
2.0081632653061225,12.0,15.128205128205128
2.0081632653061225,12.0,15.384615384615383
2.0081632653061225,12.0,15.64102564102564
2.0081632653061225,12.0,15.897435897435898
2.0081632653061225,12.0,16.153846153846153
2.0081632653061225,12.0,16.41025641025641
2.0081632653061225,12.0,16.666666666666664
2.0081632653061225,12.0,16.923076923076923
2.0081632653061225,12.0,17.17948717948718
2.0081632653061225,12.0,17.435897435897434
2.0081632653061225,12.0,17.692307692307693
2.0081632653061225,12.0,17.94871794871795
2.0081632653061225,12.0,18.205128205128204
2.0081632653061225,12.0,18.46153846153846
2.0081632653061225,12.0,18.717948717948715
2.0081632653061225,12.0,18.974358974358974
2.0081632653061225,12.0,19.23076923076923
2.0081632653061225,12.0,19.487179487179485
2.0081632653061225,12.0,19.743589743589745
2.0081632653061225,12.0,20.0
2.0081632653061225,12.46938775510204,10.0
2.0081632653061225,12.46938775510204,10.256410256410255
2.0081632653061225,12.46938775510204,10.512820512820513
2.0081632653061225,12.46938775510204,10.76923076923077
2.0081632653061225,12.46938775510204,11.025641025641026
2.0081632653061225,12.46938775510204,11.282051282051281
2.0081632653061225,12.46938775510204,11.538461538461538
2.0081632653061225,12.46938775510204,11.794871794871796
2.0081632653061225,12.46938775510204,12.051282051282051
2.0081632653061225,12.46938775510204,12.307692307692307
2.0081632653061225,12.46938775510204,12.564102564102564
2.0081632653061225,12.46938775510204,12.820512820512821
2.0081632653061225,12.46938775510204,13.076923076923077
2.0081632653061225,12.46938775510204,13.333333333333332
2.0081632653061225,12.46938775510204,13.58974358974359
2.0081632653061225,12.46938775510204,13.846153846153847
2.0081632653061225,12.46938775510204,14.102564102564102
2.0081632653061225,12.46938775510204,14.358974358974358
2.0081632653061225,12.46938775510204,14.615384615384615
2.0081632653061225,12.46938775510204,14.871794871794872
2.0081632653061225,12.46938775510204,15.128205128205128
2.0081632653061225,12.46938775510204,15.384615384615383
2.0081632653061225,12.46938775510204,15.64102564102564
2.0081632653061225,12.46938775510204,15.897435897435898
2.0081632653061225,12.46938775510204,16.153846153846153
2.0081632653061225,12.46938775510204,16.41025641025641
2.0081632653061225,12.46938775510204,16.666666666666664
2.0081632653061225,12.46938775510204,16.923076923076923
2.0081632653061225,12.46938775510204,17.17948717948718
2.0081632653061225,12.46938775510204,17.435897435897434
2.0081632653061225,12.46938775510204,17.692307692307693
2.0081632653061225,12.46938775510204,17.94871794871795
2.0081632653061225,12.46938775510204,18.205128205128204
2.0081632653061225,12.46938775510204,18.46153846153846
2.0081632653061225,12.46938775510204,18.717948717948715
2.0081632653061225,12.46938775510204,18.974358974358974
2.0081632653061225,12.46938775510204,19.23076923076923
2.0081632653061225,12.46938775510204,19.487179487179485
2.0081632653061225,12.46938775510204,19.743589743589745
2.0081632653061225,12.46938775510204,20.0
2.0081632653061225,12.938775510204081,10.0
2.0081632653061225,12.938775510204081,10.256410256410255
2.0081632653061225,12.938775510204081,10.512820512820513
2.0081632653061225,12.938775510204081,10.76923076923077
2.0081632653061225,12.938775510204081,11.025641025641026
2.0081632653061225,12.938775510204081,11.282051282051281
2.0081632653061225,12.938775510204081,11.538461538461538
2.0081632653061225,12.938775510204081,11.794871794871796
2.0081632653061225,12.938775510204081,12.051282051282051
2.0081632653061225,12.938775510204081,12.307692307692307
2.0081632653061225,12.938775510204081,12.564102564102564
2.0081632653061225,12.938775510204081,12.820512820512821
2.0081632653061225,12.938775510204081,13.076923076923077
2.0081632653061225,12.938775510204081,13.333333333333332
2.0081632653061225,12.938775510204081,13.58974358974359
2.0081632653061225,12.938775510204081,13.846153846153847
2.0081632653061225,12.938775510204081,14.102564102564102
2.0081632653061225,12.938775510204081,14.358974358974358
2.0081632653061225,12.938775510204081,14.615384615384615
2.0081632653061225,12.938775510204081,14.871794871794872
2.0081632653061225,12.938775510204081,15.128205128205128
2.0081632653061225,12.938775510204081,15.384615384615383
2.0081632653061225,12.938775510204081,15.64102564102564
2.0081632653061225,12.938775510204081,15.897435897435898
2.0081632653061225,12.938775510204081,16.153846153846153
2.0081632653061225,12.938775510204081,16.41025641025641
2.0081632653061225,12.938775510204081,16.666666666666664
2.0081632653061225,12.938775510204081,16.923076923076923
2.0081632653061225,12.938775510204081,17.17948717948718
2.0081632653061225,12.938775510204081,17.435897435897434
2.0081632653061225,12.938775510204081,17.692307692307693
2.0081632653061225,12.938775510204081,17.94871794871795
2.0081632653061225,12.938775510204081,18.205128205128204
2.0081632653061225,12.938775510204081,18.46153846153846
2.0081632653061225,12.938775510204081,18.717948717948715
2.0081632653061225,12.938775510204081,18.974358974358974
2.0081632653061225,12.938775510204081,19.23076923076923
2.0081632653061225,12.938775510204081,19.487179487179485
2.0081632653061225,12.938775510204081,19.743589743589745
2.0081632653061225,12.938775510204081,20.0
2.0081632653061225,13.408163265306122,10.0
2.0081632653061225,13.408163265306122,10.256410256410255
2.0081632653061225,13.408163265306122,10.512820512820513
2.0081632653061225,13.408163265306122,10.76923076923077
2.0081632653061225,13.408163265306122,11.025641025641026
2.0081632653061225,13.408163265306122,11.282051282051281
2.0081632653061225,13.408163265306122,11.538461538461538
2.0081632653061225,13.408163265306122,11.794871794871796
2.0081632653061225,13.408163265306122,12.051282051282051
2.0081632653061225,13.408163265306122,12.307692307692307
2.0081632653061225,13.408163265306122,12.564102564102564
2.0081632653061225,13.408163265306122,12.820512820512821
2.0081632653061225,13.408163265306122,13.076923076923077
2.0081632653061225,13.408163265306122,13.333333333333332
2.0081632653061225,13.408163265306122,13.58974358974359
2.0081632653061225,13.408163265306122,13.846153846153847
2.0081632653061225,13.408163265306122,14.102564102564102
2.0081632653061225,13.408163265306122,14.358974358974358
2.0081632653061225,13.408163265306122,14.615384615384615
2.0081632653061225,13.408163265306122,14.871794871794872
2.0081632653061225,13.408163265306122,15.128205128205128
2.0081632653061225,13.408163265306122,15.384615384615383
2.0081632653061225,13.408163265306122,15.64102564102564
2.0081632653061225,13.408163265306122,15.897435897435898
2.0081632653061225,13.408163265306122,16.153846153846153
2.0081632653061225,13.408163265306122,16.41025641025641
2.0081632653061225,13.408163265306122,16.666666666666664
2.0081632653061225,13.408163265306122,16.923076923076923
2.0081632653061225,13.408163265306122,17.17948717948718
2.0081632653061225,13.408163265306122,17.435897435897434
2.0081632653061225,13.408163265306122,17.692307692307693
2.0081632653061225,13.408163265306122,17.94871794871795
2.0081632653061225,13.408163265306122,18.205128205128204
2.0081632653061225,13.408163265306122,18.46153846153846
2.0081632653061225,13.408163265306122,18.717948717948715
2.0081632653061225,13.408163265306122,18.974358974358974
2.0081632653061225,13.408163265306122,19.23076923076923
2.0081632653061225,13.408163265306122,19.487179487179485
2.0081632653061225,13.408163265306122,19.743589743589745
2.0081632653061225,13.408163265306122,20.0
2.0081632653061225,13.877551020408163,10.0
2.0081632653061225,13.877551020408163,10.256410256410255
2.0081632653061225,13.877551020408163,10.512820512820513
2.0081632653061225,13.877551020408163,10.76923076923077
2.0081632653061225,13.877551020408163,11.025641025641026
2.0081632653061225,13.877551020408163,11.282051282051281
2.0081632653061225,13.877551020408163,11.538461538461538
2.0081632653061225,13.877551020408163,11.794871794871796
2.0081632653061225,13.877551020408163,12.051282051282051
2.0081632653061225,13.877551020408163,12.307692307692307
2.0081632653061225,13.877551020408163,12.564102564102564
2.0081632653061225,13.877551020408163,12.820512820512821
2.0081632653061225,13.877551020408163,13.076923076923077
2.0081632653061225,13.877551020408163,13.333333333333332
2.0081632653061225,13.877551020408163,13.58974358974359
2.0081632653061225,13.877551020408163,13.846153846153847
2.0081632653061225,13.877551020408163,14.102564102564102
2.0081632653061225,13.877551020408163,14.358974358974358
2.0081632653061225,13.877551020408163,14.615384615384615
2.0081632653061225,13.877551020408163,14.871794871794872
2.0081632653061225,13.877551020408163,15.128205128205128
2.0081632653061225,13.877551020408163,15.384615384615383
2.0081632653061225,13.877551020408163,15.64102564102564
2.0081632653061225,13.877551020408163,15.897435897435898
2.0081632653061225,13.877551020408163,16.153846153846153
2.0081632653061225,13.877551020408163,16.41025641025641
2.0081632653061225,13.877551020408163,16.666666666666664
2.0081632653061225,13.877551020408163,16.923076923076923
2.0081632653061225,13.877551020408163,17.17948717948718
2.0081632653061225,13.877551020408163,17.435897435897434
2.0081632653061225,13.877551020408163,17.692307692307693
2.0081632653061225,13.877551020408163,17.94871794871795
2.0081632653061225,13.877551020408163,18.205128205128204
2.0081632653061225,13.877551020408163,18.46153846153846
2.0081632653061225,13.877551020408163,18.717948717948715
2.0081632653061225,13.877551020408163,18.974358974358974
2.0081632653061225,13.877551020408163,19.23076923076923
2.0081632653061225,13.877551020408163,19.487179487179485
2.0081632653061225,13.877551020408163,19.743589743589745
2.0081632653061225,13.877551020408163,20.0
2.0081632653061225,14.346938775510203,10.0
2.0081632653061225,14.346938775510203,10.256410256410255
2.0081632653061225,14.346938775510203,10.512820512820513
2.0081632653061225,14.346938775510203,10.76923076923077
2.0081632653061225,14.346938775510203,11.025641025641026
2.0081632653061225,14.346938775510203,11.282051282051281
2.0081632653061225,14.346938775510203,11.538461538461538
2.0081632653061225,14.346938775510203,11.794871794871796
2.0081632653061225,14.346938775510203,12.051282051282051
2.0081632653061225,14.346938775510203,12.307692307692307
2.0081632653061225,14.346938775510203,12.564102564102564
2.0081632653061225,14.346938775510203,12.820512820512821
2.0081632653061225,14.346938775510203,13.076923076923077
2.0081632653061225,14.346938775510203,13.333333333333332
2.0081632653061225,14.346938775510203,13.58974358974359
2.0081632653061225,14.346938775510203,13.846153846153847
2.0081632653061225,14.346938775510203,14.102564102564102
2.0081632653061225,14.346938775510203,14.358974358974358
2.0081632653061225,14.346938775510203,14.615384615384615
2.0081632653061225,14.346938775510203,14.871794871794872
2.0081632653061225,14.346938775510203,15.128205128205128
2.0081632653061225,14.346938775510203,15.384615384615383
2.0081632653061225,14.346938775510203,15.64102564102564
2.0081632653061225,14.346938775510203,15.897435897435898
2.0081632653061225,14.346938775510203,16.153846153846153
2.0081632653061225,14.346938775510203,16.41025641025641
2.0081632653061225,14.346938775510203,16.666666666666664
2.0081632653061225,14.346938775510203,16.923076923076923
2.0081632653061225,14.346938775510203,17.17948717948718
2.0081632653061225,14.346938775510203,17.435897435897434
2.0081632653061225,14.346938775510203,17.692307692307693
2.0081632653061225,14.346938775510203,17.94871794871795
2.0081632653061225,14.346938775510203,18.205128205128204
2.0081632653061225,14.346938775510203,18.46153846153846
2.0081632653061225,14.346938775510203,18.717948717948715
2.0081632653061225,14.346938775510203,18.974358974358974
2.0081632653061225,14.346938775510203,19.23076923076923
2.0081632653061225,14.346938775510203,19.487179487179485
2.0081632653061225,14.346938775510203,19.743589743589745
2.0081632653061225,14.346938775510203,20.0
2.0081632653061225,14.816326530612244,10.0
2.0081632653061225,14.816326530612244,10.256410256410255
2.0081632653061225,14.816326530612244,10.512820512820513
2.0081632653061225,14.816326530612244,10.76923076923077
2.0081632653061225,14.816326530612244,11.025641025641026
2.0081632653061225,14.816326530612244,11.282051282051281
2.0081632653061225,14.816326530612244,11.538461538461538
2.0081632653061225,14.816326530612244,11.794871794871796
2.0081632653061225,14.816326530612244,12.051282051282051
2.0081632653061225,14.816326530612244,12.307692307692307
2.0081632653061225,14.816326530612244,12.564102564102564
2.0081632653061225,14.816326530612244,12.820512820512821
2.0081632653061225,14.816326530612244,13.076923076923077
2.0081632653061225,14.816326530612244,13.333333333333332
2.0081632653061225,14.816326530612244,13.58974358974359
2.0081632653061225,14.816326530612244,13.846153846153847
2.0081632653061225,14.816326530612244,14.102564102564102
2.0081632653061225,14.816326530612244,14.358974358974358
2.0081632653061225,14.816326530612244,14.615384615384615
