P,I,D,T,onehot
0.8510204081632653,30.306122448979597,12.82051282051282,373.2787000000001,1
0.8510204081632653,30.306122448979597,13.076923076923077,373.2787000000001,1
0.8510204081632653,30.306122448979597,13.333333333333332,373.2787000000001,1
0.8510204081632653,30.306122448979597,13.58974358974359,373.20170000000013,1
0.8510204081632653,30.306122448979597,13.846153846153848,373.20170000000013,1
0.8510204081632653,30.306122448979597,14.102564102564102,372.79470000000015,1
0.8510204081632653,30.306122448979597,14.358974358974358,372.79470000000015,1
0.8510204081632653,30.306122448979597,14.615384615384617,372.79470000000015,1
0.8510204081632653,30.306122448979597,14.871794871794872,372.79470000000015,1
0.8510204081632653,30.306122448979597,15.128205128205128,372.79470000000015,1
0.8510204081632653,30.306122448979597,15.384615384615383,372.79470000000015,1
0.8510204081632653,30.306122448979597,15.64102564102564,372.79470000000015,1
0.8510204081632653,30.306122448979597,15.897435897435898,372.79470000000015,1
0.8510204081632653,30.306122448979597,16.153846153846153,372.79470000000015,1
0.8510204081632653,30.306122448979597,16.41025641025641,374.1308,1
0.8510204081632653,30.306122448979597,16.666666666666664,374.3236,1
0.8510204081632653,30.306122448979597,16.923076923076923,374.20520000000005,1
0.8510204081632653,30.306122448979597,17.17948717948718,374.20520000000005,1
0.8510204081632653,30.306122448979597,17.435897435897434,373.67890000000006,1
0.8510204081632653,30.306122448979597,17.692307692307693,373.4289000000001,1
0.8510204081632653,30.306122448979597,17.94871794871795,373.34110000000015,1
0.8510204081632653,30.306122448979597,18.205128205128204,373.16360000000014,1
0.8510204081632653,30.306122448979597,18.46153846153846,373.16360000000014,1
0.8510204081632653,30.306122448979597,18.717948717948715,373.16360000000014,1
0.8510204081632653,30.306122448979597,18.97435897435897,373.0758000000002,1
0.8510204081632653,30.306122448979597,19.23076923076923,373.78150000000016,1
0.8510204081632653,30.306122448979597,19.487179487179485,373.78150000000016,1
0.8510204081632653,30.306122448979597,19.743589743589745,376.82970000000006,1
0.8510204081632653,30.306122448979597,20.0,376.82970000000006,1
0.8510204081632653,30.775510204081638,10.0,373.3055000000001,1
0.8510204081632653,30.775510204081638,10.256410256410255,373.3055000000001,1
0.8510204081632653,30.775510204081638,10.512820512820513,373.3055000000001,1
0.8510204081632653,30.775510204081638,10.76923076923077,373.3055000000001,1
0.8510204081632653,30.775510204081638,11.025641025641026,373.2787000000001,1
0.8510204081632653,30.775510204081638,11.28205128205128,373.2787000000001,1
0.8510204081632653,30.775510204081638,11.538461538461538,373.2787000000001,1
0.8510204081632653,30.775510204081638,11.794871794871796,373.2787000000001,1
0.8510204081632653,30.775510204081638,12.051282051282053,373.2787000000001,1
0.8510204081632653,30.775510204081638,12.307692307692308,373.2787000000001,1
0.8510204081632653,30.775510204081638,12.564102564102564,373.2787000000001,1
0.8510204081632653,30.775510204081638,12.82051282051282,373.2787000000001,1
0.8510204081632653,30.775510204081638,13.076923076923077,373.2787000000001,1
0.8510204081632653,30.775510204081638,13.333333333333332,373.2787000000001,1
0.8510204081632653,30.775510204081638,13.58974358974359,373.20170000000013,1
0.8510204081632653,30.775510204081638,13.846153846153848,373.20170000000013,1
0.8510204081632653,30.775510204081638,14.102564102564102,372.79470000000015,1
0.8510204081632653,30.775510204081638,14.358974358974358,372.79470000000015,1
0.8510204081632653,30.775510204081638,14.615384615384617,372.79470000000015,1
0.8510204081632653,30.775510204081638,14.871794871794872,372.79470000000015,1
0.8510204081632653,30.775510204081638,15.128205128205128,372.79470000000015,1
0.8510204081632653,30.775510204081638,15.384615384615383,372.79470000000015,1
0.8510204081632653,30.775510204081638,15.64102564102564,372.79470000000015,1
0.8510204081632653,30.775510204081638,15.897435897435898,372.79470000000015,1
0.8510204081632653,30.775510204081638,16.153846153846153,372.79470000000015,1
0.8510204081632653,30.775510204081638,16.41025641025641,374.1308,1
0.8510204081632653,30.775510204081638,16.666666666666664,374.3236,1
0.8510204081632653,30.775510204081638,16.923076923076923,374.20520000000005,1
0.8510204081632653,30.775510204081638,17.17948717948718,374.20520000000005,1
0.8510204081632653,30.775510204081638,17.435897435897434,373.67890000000006,1
0.8510204081632653,30.775510204081638,17.692307692307693,373.4289000000001,1
0.8510204081632653,30.775510204081638,17.94871794871795,373.34110000000015,1
0.8510204081632653,30.775510204081638,18.205128205128204,373.16360000000014,1
0.8510204081632653,30.775510204081638,18.46153846153846,373.16360000000014,1
0.8510204081632653,30.775510204081638,18.717948717948715,373.16360000000014,1
0.8510204081632653,30.775510204081638,18.97435897435897,373.0758000000002,1
0.8510204081632653,30.775510204081638,19.23076923076923,373.78150000000016,1
0.8510204081632653,30.775510204081638,19.487179487179485,373.78150000000016,1
0.8510204081632653,30.775510204081638,19.743589743589745,376.82970000000006,1
0.8510204081632653,30.775510204081638,20.0,376.82970000000006,1
0.8510204081632653,31.244897959183675,10.0,373.24990000000014,1
0.8510204081632653,31.244897959183675,10.256410256410255,373.24990000000014,1
0.8510204081632653,31.244897959183675,10.512820512820513,373.24990000000014,1
0.8510204081632653,31.244897959183675,10.76923076923077,373.24990000000014,1
0.8510204081632653,31.244897959183675,11.025641025641026,373.2231000000001,1
0.8510204081632653,31.244897959183675,11.28205128205128,373.2231000000001,1
0.8510204081632653,31.244897959183675,11.538461538461538,373.2231000000001,1
0.8510204081632653,31.244897959183675,11.794871794871796,373.2231000000001,1
0.8510204081632653,31.244897959183675,12.051282051282053,373.2231000000001,1
0.8510204081632653,31.244897959183675,12.307692307692308,373.2231000000001,1
0.8510204081632653,31.244897959183675,12.564102564102564,373.2231000000001,1
0.8510204081632653,31.244897959183675,12.82051282051282,373.2231000000001,1
0.8510204081632653,31.244897959183675,13.076923076923077,373.2231000000001,1
0.8510204081632653,31.244897959183675,13.333333333333332,373.2231000000001,1
0.8510204081632653,31.244897959183675,13.58974358974359,373.14610000000016,1
0.8510204081632653,31.244897959183675,13.846153846153848,373.14610000000016,1
0.8510204081632653,31.244897959183675,14.102564102564102,372.7391000000002,1
0.8510204081632653,31.244897959183675,14.358974358974358,372.7391000000002,1
0.8510204081632653,31.244897959183675,14.615384615384617,372.7391000000002,1
0.8510204081632653,31.244897959183675,14.871794871794872,372.7391000000002,1
0.8510204081632653,31.244897959183675,15.128205128205128,372.7391000000002,1
0.8510204081632653,31.244897959183675,15.384615384615383,372.7391000000002,1
0.8510204081632653,31.244897959183675,15.64102564102564,372.7391000000002,1
0.8510204081632653,31.244897959183675,15.897435897435898,372.7391000000002,1
0.8510204081632653,31.244897959183675,16.153846153846153,372.7391000000002,1
0.8510204081632653,31.244897959183675,16.41025641025641,374.07520000000005,1
0.8510204081632653,31.244897959183675,16.666666666666664,374.26800000000003,1
0.8510204081632653,31.244897959183675,16.923076923076923,374.1496000000001,1
0.8510204081632653,31.244897959183675,17.17948717948718,374.1496000000001,1
0.8510204081632653,31.244897959183675,17.435897435897434,373.6233000000001,1
0.8510204081632653,31.244897959183675,17.692307692307693,373.37420000000014,1
0.8510204081632653,31.244897959183675,17.94871794871795,373.2864000000001,1
0.8510204081632653,31.244897959183675,18.205128205128204,373.1089000000001,1
0.8510204081632653,31.244897959183675,18.46153846153846,373.1089000000001,1
0.8510204081632653,31.244897959183675,18.717948717948715,373.1089000000001,1
0.8510204081632653,31.244897959183675,18.97435897435897,373.02110000000016,1
0.8510204081632653,31.244897959183675,19.23076923076923,373.72680000000014,1
0.8510204081632653,31.244897959183675,19.487179487179485,373.72680000000014,1
0.8510204081632653,31.244897959183675,19.743589743589745,376.77500000000015,1
0.8510204081632653,31.244897959183675,20.0,376.77500000000015,1
0.8510204081632653,31.714285714285715,10.0,373.38710000000015,1
0.8510204081632653,31.714285714285715,10.256410256410255,373.38710000000015,1
0.8510204081632653,31.714285714285715,10.512820512820513,373.38710000000015,1
0.8510204081632653,31.714285714285715,10.76923076923077,373.38710000000015,1
0.8510204081632653,31.714285714285715,11.025641025641026,373.3603000000001,1
0.8510204081632653,31.714285714285715,11.28205128205128,373.3603000000001,1
0.8510204081632653,31.714285714285715,11.538461538461538,373.3603000000001,1
0.8510204081632653,31.714285714285715,11.794871794871796,373.3603000000001,1
0.8510204081632653,31.714285714285715,12.051282051282053,373.3603000000001,1
0.8510204081632653,31.714285714285715,12.307692307692308,373.3603000000001,1
0.8510204081632653,31.714285714285715,12.564102564102564,373.3603000000001,1
0.8510204081632653,31.714285714285715,12.82051282051282,373.3603000000001,1
0.8510204081632653,31.714285714285715,13.076923076923077,373.3603000000001,1
0.8510204081632653,31.714285714285715,13.333333333333332,373.3603000000001,1
0.8510204081632653,31.714285714285715,13.58974358974359,373.28330000000017,1
0.8510204081632653,31.714285714285715,13.846153846153848,373.28330000000017,1
0.8510204081632653,31.714285714285715,14.102564102564102,372.8763000000002,1
0.8510204081632653,31.714285714285715,14.358974358974358,372.8763000000002,1
0.8510204081632653,31.714285714285715,14.615384615384617,372.8763000000002,1
0.8510204081632653,31.714285714285715,14.871794871794872,372.8763000000002,1
0.8510204081632653,31.714285714285715,15.128205128205128,372.8763000000002,1
0.8510204081632653,31.714285714285715,15.384615384615383,372.8763000000002,1
0.8510204081632653,31.714285714285715,15.64102564102564,372.8763000000002,1
0.8510204081632653,31.714285714285715,15.897435897435898,372.8763000000002,1
0.8510204081632653,31.714285714285715,16.153846153846153,372.8763000000002,1
0.8510204081632653,31.714285714285715,16.41025641025641,374.21240000000006,1
0.8510204081632653,31.714285714285715,16.666666666666664,374.40520000000004,1
0.8510204081632653,31.714285714285715,16.923076923076923,374.2868000000001,1
0.8510204081632653,31.714285714285715,17.17948717948718,374.2868000000001,1
0.8510204081632653,31.714285714285715,17.435897435897434,373.7605000000001,1
0.8510204081632653,31.714285714285715,17.692307692307693,373.51140000000015,1
0.8510204081632653,31.714285714285715,17.94871794871795,373.42360000000014,1
0.8510204081632653,31.714285714285715,18.205128205128204,373.2461000000001,1
0.8510204081632653,31.714285714285715,18.46153846153846,373.2461000000001,1
0.8510204081632653,31.714285714285715,18.717948717948715,373.2461000000001,1
0.8510204081632653,31.714285714285715,18.97435897435897,373.15830000000017,1
0.8510204081632653,31.714285714285715,19.23076923076923,373.86400000000015,1
0.8510204081632653,31.714285714285715,19.487179487179485,373.86400000000015,1
0.8510204081632653,31.714285714285715,19.743589743589745,376.91220000000015,1
0.8510204081632653,31.714285714285715,20.0,376.91220000000015,1
0.8510204081632653,32.18367346938776,10.0,373.38710000000015,1
0.8510204081632653,32.18367346938776,10.256410256410255,373.38710000000015,1
0.8510204081632653,32.18367346938776,10.512820512820513,373.38710000000015,1
0.8510204081632653,32.18367346938776,10.76923076923077,373.38710000000015,1
0.8510204081632653,32.18367346938776,11.025641025641026,373.3603000000001,1
0.8510204081632653,32.18367346938776,11.28205128205128,373.3603000000001,1
0.8510204081632653,32.18367346938776,11.538461538461538,373.3603000000001,1
0.8510204081632653,32.18367346938776,11.794871794871796,373.3603000000001,1
0.8510204081632653,32.18367346938776,12.051282051282053,373.3603000000001,1
0.8510204081632653,32.18367346938776,12.307692307692308,373.3603000000001,1
0.8510204081632653,32.18367346938776,12.564102564102564,373.3603000000001,1
0.8510204081632653,32.18367346938776,12.82051282051282,373.3603000000001,1
0.8510204081632653,32.18367346938776,13.076923076923077,373.3603000000001,1
0.8510204081632653,32.18367346938776,13.333333333333332,373.3603000000001,1
0.8510204081632653,32.18367346938776,13.58974358974359,373.28330000000017,1
0.8510204081632653,32.18367346938776,13.846153846153848,373.28330000000017,1
0.8510204081632653,32.18367346938776,14.102564102564102,372.8763000000002,1
0.8510204081632653,32.18367346938776,14.358974358974358,372.8763000000002,1
0.8510204081632653,32.18367346938776,14.615384615384617,372.8763000000002,1
0.8510204081632653,32.18367346938776,14.871794871794872,372.8763000000002,1
0.8510204081632653,32.18367346938776,15.128205128205128,372.8763000000002,1
0.8510204081632653,32.18367346938776,15.384615384615383,372.8763000000002,1
0.8510204081632653,32.18367346938776,15.64102564102564,372.8763000000002,1
0.8510204081632653,32.18367346938776,15.897435897435898,372.8763000000002,1
0.8510204081632653,32.18367346938776,16.153846153846153,372.8763000000002,1
0.8510204081632653,32.18367346938776,16.41025641025641,374.21240000000006,1
0.8510204081632653,32.18367346938776,16.666666666666664,374.40520000000004,1
0.8510204081632653,32.18367346938776,16.923076923076923,374.2868000000001,1
0.8510204081632653,32.18367346938776,17.17948717948718,374.2868000000001,1
0.8510204081632653,32.18367346938776,17.435897435897434,373.7605000000001,1
0.8510204081632653,32.18367346938776,17.692307692307693,373.51140000000015,1
0.8510204081632653,32.18367346938776,17.94871794871795,373.42360000000014,1
0.8510204081632653,32.18367346938776,18.205128205128204,373.2461000000001,1
0.8510204081632653,32.18367346938776,18.46153846153846,373.2461000000001,1
0.8510204081632653,32.18367346938776,18.717948717948715,373.2461000000001,1
0.8510204081632653,32.18367346938776,18.97435897435897,373.15830000000017,1
0.8510204081632653,32.18367346938776,19.23076923076923,373.86400000000015,1
0.8510204081632653,32.18367346938776,19.487179487179485,373.86400000000015,1
0.8510204081632653,32.18367346938776,19.743589743589745,376.91220000000015,1
0.8510204081632653,32.18367346938776,20.0,376.91220000000015,1
0.8510204081632653,32.6530612244898,10.0,373.38920000000013,1
0.8510204081632653,32.6530612244898,10.256410256410255,373.38920000000013,1
0.8510204081632653,32.6530612244898,10.512820512820513,373.38920000000013,1
0.8510204081632653,32.6530612244898,10.76923076923077,373.38920000000013,1
0.8510204081632653,32.6530612244898,11.025641025641026,373.36240000000015,1
0.8510204081632653,32.6530612244898,11.28205128205128,373.36240000000015,1
0.8510204081632653,32.6530612244898,11.538461538461538,373.36240000000015,1
0.8510204081632653,32.6530612244898,11.794871794871796,373.36240000000015,1
0.8510204081632653,32.6530612244898,12.051282051282053,373.36240000000015,1
0.8510204081632653,32.6530612244898,12.307692307692308,373.36240000000015,1
0.8510204081632653,32.6530612244898,12.564102564102564,373.36240000000015,1
0.8510204081632653,32.6530612244898,12.82051282051282,373.36240000000015,1
0.8510204081632653,32.6530612244898,13.076923076923077,373.36240000000015,1
0.8510204081632653,32.6530612244898,13.333333333333332,373.36240000000015,1
0.8510204081632653,32.6530612244898,13.58974358974359,373.28540000000015,1
0.8510204081632653,32.6530612244898,13.846153846153848,373.28540000000015,1
0.8510204081632653,32.6530612244898,14.102564102564102,372.87840000000017,1
0.8510204081632653,32.6530612244898,14.358974358974358,372.87840000000017,1
0.8510204081632653,32.6530612244898,14.615384615384617,372.87840000000017,1
0.8510204081632653,32.6530612244898,14.871794871794872,372.87840000000017,1
0.8510204081632653,32.6530612244898,15.128205128205128,372.87840000000017,1
0.8510204081632653,32.6530612244898,15.384615384615383,372.87840000000017,1
0.8510204081632653,32.6530612244898,15.64102564102564,372.87840000000017,1
0.8510204081632653,32.6530612244898,15.897435897435898,372.87840000000017,1
0.8510204081632653,32.6530612244898,16.153846153846153,372.87840000000017,1
0.8510204081632653,32.6530612244898,16.41025641025641,374.21450000000004,1
0.8510204081632653,32.6530612244898,16.666666666666664,374.40520000000004,1
0.8510204081632653,32.6530612244898,16.923076923076923,374.2868000000001,1
0.8510204081632653,32.6530612244898,17.17948717948718,374.2868000000001,1
0.8510204081632653,32.6530612244898,17.435897435897434,373.7605000000001,1
0.8510204081632653,32.6530612244898,17.692307692307693,373.51140000000015,1
0.8510204081632653,32.6530612244898,17.94871794871795,373.42360000000014,1
0.8510204081632653,32.6530612244898,18.205128205128204,373.2461000000001,1
0.8510204081632653,32.6530612244898,18.46153846153846,373.2461000000001,1
0.8510204081632653,32.6530612244898,18.717948717948715,373.2461000000001,1
0.8510204081632653,32.6530612244898,18.97435897435897,373.15830000000017,1
0.8510204081632653,32.6530612244898,19.23076923076923,373.86400000000015,1
0.8510204081632653,32.6530612244898,19.487179487179485,373.86400000000015,1
0.8510204081632653,32.6530612244898,19.743589743589745,376.91220000000015,1
0.8510204081632653,32.6530612244898,20.0,376.91220000000015,1
0.8510204081632653,33.12244897959184,10.0,373.38920000000013,1
0.8510204081632653,33.12244897959184,10.256410256410255,373.38920000000013,1
0.8510204081632653,33.12244897959184,10.512820512820513,373.38920000000013,1
0.8510204081632653,33.12244897959184,10.76923076923077,373.38920000000013,1
0.8510204081632653,33.12244897959184,11.025641025641026,373.36240000000015,1
0.8510204081632653,33.12244897959184,11.28205128205128,373.36240000000015,1
0.8510204081632653,33.12244897959184,11.538461538461538,373.36240000000015,1
0.8510204081632653,33.12244897959184,11.794871794871796,373.36240000000015,1
0.8510204081632653,33.12244897959184,12.051282051282053,373.36240000000015,1
0.8510204081632653,33.12244897959184,12.307692307692308,373.36240000000015,1
0.8510204081632653,33.12244897959184,12.564102564102564,373.36240000000015,1
0.8510204081632653,33.12244897959184,12.82051282051282,373.36240000000015,1
0.8510204081632653,33.12244897959184,13.076923076923077,373.36240000000015,1
0.8510204081632653,33.12244897959184,13.333333333333332,373.36240000000015,1
0.8510204081632653,33.12244897959184,13.58974358974359,373.28540000000015,1
0.8510204081632653,33.12244897959184,13.846153846153848,373.28540000000015,1
0.8510204081632653,33.12244897959184,14.102564102564102,372.87840000000017,1
0.8510204081632653,33.12244897959184,14.358974358974358,372.87840000000017,1
0.8510204081632653,33.12244897959184,14.615384615384617,372.87840000000017,1
0.8510204081632653,33.12244897959184,14.871794871794872,372.87840000000017,1
0.8510204081632653,33.12244897959184,15.128205128205128,372.87840000000017,1
0.8510204081632653,33.12244897959184,15.384615384615383,372.87840000000017,1
0.8510204081632653,33.12244897959184,15.64102564102564,372.87840000000017,1
0.8510204081632653,33.12244897959184,15.897435897435898,372.87840000000017,1
0.8510204081632653,33.12244897959184,16.153846153846153,372.87840000000017,1
0.8510204081632653,33.12244897959184,16.41025641025641,374.21450000000004,1
0.8510204081632653,33.12244897959184,16.666666666666664,374.40520000000004,1
0.8510204081632653,33.12244897959184,16.923076923076923,374.2868000000001,1
0.8510204081632653,33.12244897959184,17.17948717948718,374.2868000000001,1
0.8510204081632653,33.12244897959184,17.435897435897434,373.7605000000001,1
0.8510204081632653,33.12244897959184,17.692307692307693,373.51140000000015,1
0.8510204081632653,33.12244897959184,17.94871794871795,373.42360000000014,1
0.8510204081632653,33.12244897959184,18.205128205128204,373.2461000000001,1
0.8510204081632653,33.12244897959184,18.46153846153846,373.2461000000001,1
0.8510204081632653,33.12244897959184,18.717948717948715,373.2461000000001,1
0.8510204081632653,33.12244897959184,18.97435897435897,373.15830000000017,1
0.8510204081632653,33.12244897959184,19.23076923076923,373.86400000000015,1
0.8510204081632653,33.12244897959184,19.487179487179485,373.86400000000015,1
0.8510204081632653,33.12244897959184,19.743589743589745,376.91220000000015,1
0.8510204081632653,33.12244897959184,20.0,376.91220000000015,1
0.8510204081632653,33.59183673469388,10.0,373.38920000000013,1
0.8510204081632653,33.59183673469388,10.256410256410255,373.38920000000013,1
0.8510204081632653,33.59183673469388,10.512820512820513,373.38920000000013,1
0.8510204081632653,33.59183673469388,10.76923076923077,373.38920000000013,1
0.8510204081632653,33.59183673469388,11.025641025641026,373.36240000000015,1
0.8510204081632653,33.59183673469388,11.28205128205128,373.36240000000015,1
0.8510204081632653,33.59183673469388,11.538461538461538,373.36240000000015,1
0.8510204081632653,33.59183673469388,11.794871794871796,373.36240000000015,1
0.8510204081632653,33.59183673469388,12.051282051282053,373.36240000000015,1
0.8510204081632653,33.59183673469388,12.307692307692308,373.36240000000015,1
0.8510204081632653,33.59183673469388,12.564102564102564,373.36240000000015,1
0.8510204081632653,33.59183673469388,12.82051282051282,373.36240000000015,1
0.8510204081632653,33.59183673469388,13.076923076923077,373.36240000000015,1
0.8510204081632653,33.59183673469388,13.333333333333332,373.36240000000015,1
0.8510204081632653,33.59183673469388,13.58974358974359,373.28540000000015,1
0.8510204081632653,33.59183673469388,13.846153846153848,373.28540000000015,1
0.8510204081632653,33.59183673469388,14.102564102564102,372.87840000000017,1
0.8510204081632653,33.59183673469388,14.358974358974358,372.87840000000017,1
0.8510204081632653,33.59183673469388,14.615384615384617,372.87840000000017,1
0.8510204081632653,33.59183673469388,14.871794871794872,372.87840000000017,1
0.8510204081632653,33.59183673469388,15.128205128205128,372.87840000000017,1
0.8510204081632653,33.59183673469388,15.384615384615383,372.87840000000017,1
0.8510204081632653,33.59183673469388,15.64102564102564,372.87840000000017,1
0.8510204081632653,33.59183673469388,15.897435897435898,372.87840000000017,1
0.8510204081632653,33.59183673469388,16.153846153846153,372.87840000000017,1
0.8510204081632653,33.59183673469388,16.41025641025641,374.21450000000004,1
0.8510204081632653,33.59183673469388,16.666666666666664,374.40520000000004,1
0.8510204081632653,33.59183673469388,16.923076923076923,374.2868000000001,1
0.8510204081632653,33.59183673469388,17.17948717948718,374.2868000000001,1
0.8510204081632653,33.59183673469388,17.435897435897434,373.7605000000001,1
0.8510204081632653,33.59183673469388,17.692307692307693,373.51140000000015,1
0.8510204081632653,33.59183673469388,17.94871794871795,373.42360000000014,1
0.8510204081632653,33.59183673469388,18.205128205128204,373.2461000000001,1
0.8510204081632653,33.59183673469388,18.46153846153846,373.2461000000001,1
0.8510204081632653,33.59183673469388,18.717948717948715,373.2461000000001,1
0.8510204081632653,33.59183673469388,18.97435897435897,373.15830000000017,1
0.8510204081632653,33.59183673469388,19.23076923076923,373.86400000000015,1
0.8510204081632653,33.59183673469388,19.487179487179485,373.86400000000015,1
0.8510204081632653,33.59183673469388,19.743589743589745,376.91220000000015,1
0.8510204081632653,33.59183673469388,20.0,376.91220000000015,1
0.8510204081632653,34.06122448979592,10.0,373.38920000000013,1
0.8510204081632653,34.06122448979592,10.256410256410255,373.38920000000013,1
0.8510204081632653,34.06122448979592,10.512820512820513,373.38920000000013,1
0.8510204081632653,34.06122448979592,10.76923076923077,373.38920000000013,1
0.8510204081632653,34.06122448979592,11.025641025641026,373.36240000000015,1
0.8510204081632653,34.06122448979592,11.28205128205128,373.36240000000015,1
0.8510204081632653,34.06122448979592,11.538461538461538,373.36240000000015,1
0.8510204081632653,34.06122448979592,11.794871794871796,373.36240000000015,1
0.8510204081632653,34.06122448979592,12.051282051282053,373.36240000000015,1
0.8510204081632653,34.06122448979592,12.307692307692308,373.36240000000015,1
0.8510204081632653,34.06122448979592,12.564102564102564,373.36240000000015,1
0.8510204081632653,34.06122448979592,12.82051282051282,373.36240000000015,1
0.8510204081632653,34.06122448979592,13.076923076923077,373.36240000000015,1
0.8510204081632653,34.06122448979592,13.333333333333332,373.36240000000015,1
0.8510204081632653,34.06122448979592,13.58974358974359,373.28540000000015,1
0.8510204081632653,34.06122448979592,13.846153846153848,373.28540000000015,1
0.8510204081632653,34.06122448979592,14.102564102564102,372.87840000000017,1
0.8510204081632653,34.06122448979592,14.358974358974358,372.87840000000017,1
0.8510204081632653,34.06122448979592,14.615384615384617,372.87840000000017,1
0.8510204081632653,34.06122448979592,14.871794871794872,372.87840000000017,1
0.8510204081632653,34.06122448979592,15.128205128205128,372.87840000000017,1
0.8510204081632653,34.06122448979592,15.384615384615383,372.87840000000017,1
0.8510204081632653,34.06122448979592,15.64102564102564,372.87840000000017,1
0.8510204081632653,34.06122448979592,15.897435897435898,372.87840000000017,1
0.8510204081632653,34.06122448979592,16.153846153846153,372.87840000000017,1
0.8510204081632653,34.06122448979592,16.41025641025641,374.21450000000004,1
0.8510204081632653,34.06122448979592,16.666666666666664,374.40520000000004,1
0.8510204081632653,34.06122448979592,16.923076923076923,374.2868000000001,1
0.8510204081632653,34.06122448979592,17.17948717948718,374.2868000000001,1
0.8510204081632653,34.06122448979592,17.435897435897434,373.7605000000001,1
0.8510204081632653,34.06122448979592,17.692307692307693,373.51140000000015,1
0.8510204081632653,34.06122448979592,17.94871794871795,373.42360000000014,1
0.8510204081632653,34.06122448979592,18.205128205128204,373.2461000000001,1
0.8510204081632653,34.06122448979592,18.46153846153846,373.2461000000001,1
0.8510204081632653,34.06122448979592,18.717948717948715,373.2461000000001,1
0.8510204081632653,34.06122448979592,18.97435897435897,373.15830000000017,1
0.8510204081632653,34.06122448979592,19.23076923076923,373.86400000000015,1
0.8510204081632653,34.06122448979592,19.487179487179485,373.86400000000015,1
0.8510204081632653,34.06122448979592,19.743589743589745,376.91220000000015,1
0.8510204081632653,34.06122448979592,20.0,376.91220000000015,1
0.8510204081632653,34.53061224489796,10.0,373.38920000000013,1
0.8510204081632653,34.53061224489796,10.256410256410255,373.38920000000013,1
0.8510204081632653,34.53061224489796,10.512820512820513,373.38920000000013,1
0.8510204081632653,34.53061224489796,10.76923076923077,373.38920000000013,1
0.8510204081632653,34.53061224489796,11.025641025641026,373.36240000000015,1
0.8510204081632653,34.53061224489796,11.28205128205128,373.36240000000015,1
0.8510204081632653,34.53061224489796,11.538461538461538,373.36240000000015,1
0.8510204081632653,34.53061224489796,11.794871794871796,373.36240000000015,1
0.8510204081632653,34.53061224489796,12.051282051282053,373.36240000000015,1
0.8510204081632653,34.53061224489796,12.307692307692308,373.36240000000015,1
0.8510204081632653,34.53061224489796,12.564102564102564,373.36240000000015,1
0.8510204081632653,34.53061224489796,12.82051282051282,373.36240000000015,1
0.8510204081632653,34.53061224489796,13.076923076923077,373.36240000000015,1
0.8510204081632653,34.53061224489796,13.333333333333332,373.36240000000015,1
0.8510204081632653,34.53061224489796,13.58974358974359,373.28540000000015,1
0.8510204081632653,34.53061224489796,13.846153846153848,373.28540000000015,1
0.8510204081632653,34.53061224489796,14.102564102564102,372.87840000000017,1
0.8510204081632653,34.53061224489796,14.358974358974358,372.87840000000017,1
0.8510204081632653,34.53061224489796,14.615384615384617,372.87840000000017,1
0.8510204081632653,34.53061224489796,14.871794871794872,372.87840000000017,1
0.8510204081632653,34.53061224489796,15.128205128205128,372.87840000000017,1
0.8510204081632653,34.53061224489796,15.384615384615383,372.87840000000017,1
0.8510204081632653,34.53061224489796,15.64102564102564,372.87840000000017,1
0.8510204081632653,34.53061224489796,15.897435897435898,372.87840000000017,1
0.8510204081632653,34.53061224489796,16.153846153846153,372.87840000000017,1
0.8510204081632653,34.53061224489796,16.41025641025641,374.21450000000004,1
0.8510204081632653,34.53061224489796,16.666666666666664,374.40520000000004,1
0.8510204081632653,34.53061224489796,16.923076923076923,374.2868000000001,1
0.8510204081632653,34.53061224489796,17.17948717948718,374.2868000000001,1
0.8510204081632653,34.53061224489796,17.435897435897434,373.7605000000001,1
0.8510204081632653,34.53061224489796,17.692307692307693,373.51140000000015,1
0.8510204081632653,34.53061224489796,17.94871794871795,373.42360000000014,1
0.8510204081632653,34.53061224489796,18.205128205128204,373.2461000000001,1
0.8510204081632653,34.53061224489796,18.46153846153846,373.2461000000001,1
0.8510204081632653,34.53061224489796,18.717948717948715,373.2461000000001,1
0.8510204081632653,34.53061224489796,18.97435897435897,373.15830000000017,1
0.8510204081632653,34.53061224489796,19.23076923076923,373.86400000000015,1
0.8510204081632653,34.53061224489796,19.487179487179485,373.86400000000015,1
0.8510204081632653,34.53061224489796,19.743589743589745,376.91220000000015,1
0.8510204081632653,34.53061224489796,20.0,376.91220000000015,1
0.8510204081632653,35.0,10.0,373.38920000000013,1
0.8510204081632653,35.0,10.256410256410255,373.38920000000013,1
0.8510204081632653,35.0,10.512820512820513,373.38920000000013,1
0.8510204081632653,35.0,10.76923076923077,373.38920000000013,1
0.8510204081632653,35.0,11.025641025641026,373.36240000000015,1
0.8510204081632653,35.0,11.28205128205128,373.36240000000015,1
0.8510204081632653,35.0,11.538461538461538,373.36240000000015,1
0.8510204081632653,35.0,11.794871794871796,373.36240000000015,1
0.8510204081632653,35.0,12.051282051282053,373.36240000000015,1
0.8510204081632653,35.0,12.307692307692308,373.36240000000015,1
0.8510204081632653,35.0,12.564102564102564,373.36240000000015,1
0.8510204081632653,35.0,12.82051282051282,373.36240000000015,1
0.8510204081632653,35.0,13.076923076923077,373.36240000000015,1
0.8510204081632653,35.0,13.333333333333332,373.36240000000015,1
0.8510204081632653,35.0,13.58974358974359,373.28540000000015,1
